customerId,customer_account,customer_name,date_of_birth,gender,address,phone_number,account_currency,balance,channel
53554,5.56106E+11,Paul Jenkins,6/24/1946,Male,Muhanga,2.50769E+11,RWF,1915869.76,"USSD, Mobile Banking"
90247,1.48191E+11,Innocent Larson,2/6/1966,Male,Rubavu,2.5072E+11,RWF,2456309.71,Mobile Banking
17361,8.61499E+11,Paul Weaver,10/7/1991,Male,Rusizi,2.50759E+11,RWF,3944899.45,Mobile Banking
13640,3.24608E+11,Didier Ramos,3/13/1993,Male,Musanze,2.50796E+11,RWF,1460357.51,"USSD, Mobile Banking, Internet Banking"
86344,8.61845E+11,Eric Martin,7/30/1951,Female,Musanze,2.50766E+11,RWF,974811.73,"USSD, Internet Banking"
67821,6.26866E+11,Marie Clark,2/11/1958,Male,Nyagatare,2.50711E+11,RWF,2762278.14,Internet Banking
70288,4.59414E+11,Beata Hill,10/1/1991,Male,Muhanga,2.50785E+11,RWF,252041.9,"Mobile Banking, Internet Banking"
64015,8.83753E+11,Paul Herrera,8/12/1988,Female,Kayonza,2.50726E+11,RWF,1391598.06,USSD
59920,3.45359E+11,Patrick Jones,1/20/1949,Female,Nyagatare,2.50771E+11,RWF,2703399.62,Mobile Banking
86824,7.08763E+11,Jean Fuller,8/30/1982,Female,Muhanga,2.50751E+11,RWF,4704980.96,"Internet Banking, USSD, Mobile Banking"
28563,6.06011E+11,Emmanuel Johnson,1/14/1996,Male,Karongi,2.50737E+11,RWF,4391602.14,"USSD, Internet Banking, Mobile Banking"
44436,6.44643E+11,Esther Fox,5/19/1971,Female,Musanze,2.50762E+11,RWF,2402003.93,"Internet Banking, Mobile Banking"
10946,9.70951E+11,Patrick Mcgrath,7/9/1948,Female,Kicukiro,2.5078E+11,RWF,866623.96,Mobile Banking
72857,4.58999E+11,Grace Douglas,10/25/2004,Female,Rulindo,2.50773E+11,RWF,4562473.98,"Internet Banking, USSD, Mobile Banking"
68667,6.53968E+11,Esther Medina,7/29/2003,Female,Kicukiro,2.50799E+11,RWF,3816220.38,"USSD, Internet Banking, Mobile Banking"
45225,3.97924E+11,Patrick Patton,7/12/1972,Female,Gatsibo,2.50766E+11,RWF,2636474.85,"USSD, Internet Banking, Mobile Banking"
84582,5.93865E+11,Chantal Lynn,1/15/1999,Female,Rubavu,2.5077E+11,RWF,2560001.5,"USSD, Mobile Banking, Internet Banking"
89023,3.09977E+11,Grace Robertson,9/13/1946,Female,Rulindo,2.5077E+11,RWF,819030.13,USSD
93834,3.06787E+11,Claude Cooper,11/29/2006,Male,Ngoma,2.50772E+11,RWF,1080862.26,"USSD, Internet Banking, Mobile Banking"
67057,2.96907E+11,Sandrine Campbell,8/8/1993,Male,Rubavu,2.5075E+11,RWF,4660703.24,"Internet Banking, USSD, Mobile Banking"
52394,2.28695E+11,Claude Haney,10/28/1987,Male,Gasabo,2.50756E+11,RWF,2738254.63,USSD
22042,9.84776E+11,Eric Murray,11/8/1987,Male,Bugesera,2.50746E+11,RWF,4247015.55,"USSD, Mobile Banking, Internet Banking"
87600,3.72723E+11,Marie Jenkins,11/21/1968,Male,Ngoma,2.50728E+11,RWF,1799007.32,"Mobile Banking, Internet Banking"
29184,2.94568E+11,Innocent Deleon,7/6/1981,Female,Muhanga,2.50752E+11,RWF,2152455.71,"Internet Banking, USSD, Mobile Banking"
97964,7.06559E+11,Emmanuel Smith,8/2/1988,Male,Kicukiro,2.50732E+11,RWF,1006307.19,"Internet Banking, USSD, Mobile Banking"
32152,4.54631E+11,Patrick Davis,4/8/1975,Female,Ngoma,2.50797E+11,RWF,247997.46,"Internet Banking, USSD, Mobile Banking"
21069,2.58011E+11,Patrick Davidson,5/22/1971,Male,Bugesera,2.50764E+11,RWF,1249916.46,"Mobile Banking, USSD, Internet Banking"
63341,2.29811E+11,Claude Solomon,12/29/2006,Male,Huye,2.50777E+11,RWF,1511585.16,"Internet Banking, USSD"
91021,1.39786E+11,Sandrine Carr,10/21/1945,Male,Gatsibo,2.50762E+11,RWF,2214276.91,Internet Banking
33149,2.34497E+11,Didier Hogan,6/24/1990,Male,Rulindo,2.50752E+11,RWF,4914402.62,Internet Banking
34347,8.07261E+11,Patrick Moore,5/1/2000,Male,Gatsibo,2.50795E+11,RWF,4625389.21,Mobile Banking
36937,5.56434E+11,Ange Moss,6/4/1986,Male,Ngoma,2.50738E+11,RWF,498540.94,Mobile Banking
33579,4.57527E+11,Emmanuel Johnson,12/20/1954,Male,Kicukiro,2.50725E+11,RWF,1906769.52,"USSD, Internet Banking"
94659,4.80564E+11,Emmanuel Montgomery,8/8/1998,Female,Nyagatare,2.50773E+11,RWF,3446030.98,Internet Banking
44101,8.90249E+11,Didier Floyd,9/20/1981,Female,Gatsibo,2.50718E+11,RWF,4693963.2,"Mobile Banking, Internet Banking, USSD"
33622,4.63399E+11,Innocent George,10/7/1984,Female,Nyamasheke,2.50758E+11,RWF,71182.38,"Mobile Banking, USSD"
38181,1.85743E+11,Claude Velazquez,11/26/2005,Male,Nyarugenge,2.50751E+11,RWF,3804528.41,"Internet Banking, Mobile Banking"
47824,2.84864E+11,Innocent Thompson,5/21/2005,Male,Nyarugenge,2.50795E+11,RWF,4290615.86,"USSD, Mobile Banking, Internet Banking"
47834,1.29493E+11,Emmanuel Scott,12/24/1964,Female,Gasabo,2.5072E+11,RWF,4740418.67,USSD
94246,7.3205E+11,Alice Herrera,10/5/1984,Male,Gatsibo,2.50775E+11,RWF,3913227.87,Internet Banking
10394,3.11993E+11,Ange Russell,11/19/1960,Female,Nyarugenge,2.50787E+11,RWF,3085145.29,"Mobile Banking, Internet Banking"
38362,3.34151E+11,Ange Martinez,2/10/1981,Female,Kicukiro,2.5077E+11,RWF,1080339.62,"Internet Banking, Mobile Banking"
66489,6.91242E+11,Innocent Rodriguez,6/7/1970,Female,Musanze,2.50733E+11,RWF,1171647.21,USSD
24628,3.40436E+11,Eric Dawson,3/8/1966,Male,Nyamasheke,2.50778E+11,RWF,3436041.73,"Mobile Banking, Internet Banking, USSD"
55899,5.69232E+11,Eric Phillips,11/19/1986,Male,Karongi,2.50783E+11,RWF,3998796.27,"Internet Banking, Mobile Banking, USSD"
83276,7.09637E+11,Claude Hernandez,6/14/1966,Male,Nyarugenge,2.50729E+11,RWF,251896.24,"Mobile Banking, Internet Banking"
41129,3.94888E+11,Eric Murray,12/29/1948,Female,Rusizi,2.50747E+11,RWF,2622219.85,"USSD, Mobile Banking"
33391,3.65335E+11,Samuel Baxter,12/16/1976,Male,Gasabo,2.50718E+11,RWF,4916962.86,"USSD, Internet Banking"
61264,6.82913E+11,Jean Hoffman,4/28/1962,Female,Gasabo,2.50797E+11,RWF,4804147.83,USSD
42038,8.85488E+11,Sandrine Matthews,6/29/1968,Female,Kicukiro,2.50731E+11,RWF,1832461.58,"Internet Banking, USSD"
44778,5.43758E+11,Josiane Ramsey,2/14/1980,Female,Musanze,2.5073E+11,RWF,3399287.87,Internet Banking
30203,9.09217E+11,Sandrine Mcdaniel,5/23/1970,Female,Nyarugenge,2.50783E+11,RWF,4383539.62,Mobile Banking
71236,9.51834E+11,Sandrine Cooke,6/26/1984,Male,Rusizi,2.50745E+11,RWF,3311053.28,"USSD, Mobile Banking"
16389,2.84128E+11,Alice Brady,5/17/1989,Female,Nyamasheke,2.50748E+11,RWF,1523867.67,"Internet Banking, USSD"
39670,8.23717E+11,Chantal Wilson,9/21/1946,Male,Ngoma,2.50797E+11,RWF,2137240.96,"Mobile Banking, USSD, Internet Banking"
56334,4.5409E+11,Sandrine Byrd,10/7/1963,Female,Rwamagana,2.50745E+11,RWF,1086742.65,USSD
59607,2.85153E+11,Fabrice Haynes,4/1/1969,Male,Karongi,2.50749E+11,RWF,3260361.89,"Mobile Banking, Internet Banking, USSD"
66861,9.03884E+11,Emmanuel Tate,1/4/1953,Female,Rulindo,2.50717E+11,RWF,3398073.04,Mobile Banking
51544,2.37793E+11,Fabrice Rodriguez,1/25/1952,Female,Gicumbi,2.50779E+11,RWF,454404.3,Internet Banking
24403,7.28157E+11,Fabrice Leblanc,3/16/1977,Male,Karongi,2.50783E+11,RWF,324264.27,Mobile Banking
95317,7.91697E+11,Samuel Adams,8/23/1963,Male,Kicukiro,2.50797E+11,RWF,3778210.1,"USSD, Mobile Banking, Internet Banking"
66717,4.53311E+11,Beata Bass,4/8/2006,Male,Huye,2.50791E+11,RWF,2197467.25,Mobile Banking
41694,6.57049E+11,Grace Greene,7/10/1946,Male,Rulindo,2.50722E+11,RWF,3970439.23,"USSD, Internet Banking, Mobile Banking"
10531,6.60995E+11,Samuel Foster,4/16/1957,Female,Gicumbi,2.50712E+11,RWF,4348137.88,"Internet Banking, Mobile Banking, USSD"
39363,8.02782E+11,Beata Cisneros,2/28/1953,Male,Gicumbi,2.50739E+11,RWF,4182201.47,"Mobile Banking, USSD"
15439,9.2096E+11,Esther Perry,11/29/1997,Male,Nyarugenge,2.50735E+11,RWF,1381650.89,"USSD, Internet Banking, Mobile Banking"
74758,9.60646E+11,Claude Ramirez,5/13/1951,Male,Ngoma,2.50756E+11,RWF,3930827.91,Mobile Banking
40202,9.98877E+11,Beata Powell,10/10/1949,Female,Huye,2.50735E+11,RWF,677823.68,Mobile Banking
83873,7.03783E+11,Esther Robertson,12/16/1980,Male,Gatsibo,2.50733E+11,RWF,3605833.9,"Internet Banking, Mobile Banking, USSD"
26103,1.27964E+11,Josiane Newton,11/4/1961,Female,Muhanga,2.50711E+11,RWF,519417.14,"USSD, Internet Banking"
52797,5.72412E+11,Fabrice Acosta,12/2/1957,Female,Gasabo,2.5077E+11,RWF,578745.98,USSD
17059,8.247E+11,Beata Brown,5/29/1984,Female,Rwamagana,2.5078E+11,RWF,4481225.96,"USSD, Mobile Banking, Internet Banking"
47459,2.79199E+11,Emmanuel Browning,9/5/1975,Female,Bugesera,2.50756E+11,RWF,817263.62,USSD
33187,5.1353E+11,Sandrine Reed,7/15/1990,Male,Rubavu,2.50753E+11,RWF,955145.07,Internet Banking
16685,6.76319E+11,Claude Williams,5/16/1961,Female,Rubavu,2.50726E+11,RWF,2548552.65,USSD
27412,1.94446E+11,Eric Hall,11/5/2006,Male,Nyarugenge,2.50734E+11,RWF,4343875.1,USSD
80666,4.57974E+11,Innocent Miller,2/6/1960,Male,Bugesera,2.50793E+11,RWF,609417.87,USSD
65715,6.47253E+11,Esther Dawson,10/31/1980,Female,Nyamasheke,2.50711E+11,RWF,4593345.27,"Internet Banking, Mobile Banking, USSD"
91813,1.05594E+11,Eric Nielsen,12/17/1967,Female,Rwamagana,2.50774E+11,RWF,222778.6,"USSD, Internet Banking, Mobile Banking"
93321,6.25875E+11,Fabrice Castillo,2/1/1952,Female,Gatsibo,2.50747E+11,RWF,611484.42,Internet Banking
35494,7.71158E+11,Josiane Bell,7/15/1979,Female,Ngoma,2.50781E+11,RWF,3828830.75,"Mobile Banking, Internet Banking"
10111,1.74732E+11,Eric Salas,6/22/1945,Male,Nyarugenge,2.50775E+11,RWF,4958876.34,"Internet Banking, Mobile Banking"
65822,7.517E+11,Paul Ross,12/7/1947,Female,Kayonza,2.50776E+11,RWF,4495942.98,"USSD, Internet Banking"
69499,5.89487E+11,Paul Garrett,11/7/1946,Female,Musanze,2.50733E+11,RWF,3019665.06,"USSD, Mobile Banking, Internet Banking"
86406,1.31881E+11,Grace Barnes,3/29/1974,Male,Nyamasheke,2.50729E+11,RWF,4667436.91,Internet Banking
10463,6.63509E+11,Alice Edwards,1/5/1946,Male,Muhanga,2.50786E+11,RWF,2413353.84,Mobile Banking
73756,4.05222E+11,Sandrine Stafford,2/10/1984,Female,Gatsibo,2.50755E+11,RWF,3550821.83,"Mobile Banking, Internet Banking"
24727,6.5205E+11,Diane Grant,7/24/2006,Female,Huye,2.5075E+11,RWF,1957453.92,USSD
97965,6.16399E+11,Josiane Harrell,1/23/2001,Female,Nyamasheke,2.50744E+11,RWF,2063145.04,USSD
58697,1.55209E+11,Emmanuel Lucero,9/27/1959,Male,Rwamagana,2.50796E+11,RWF,2737785.29,Mobile Banking
51750,1.5584E+11,Innocent Gibson,4/8/1990,Male,Rubavu,2.50743E+11,RWF,1522043.95,"Mobile Banking, Internet Banking"
80581,4.41136E+11,Eric Morgan,11/10/1973,Male,Rulindo,2.5072E+11,RWF,2680997.09,Mobile Banking
83431,8.66086E+11,Didier Fernandez,8/12/1986,Female,Gatsibo,2.50712E+11,RWF,2586457.3,USSD
17643,6.75183E+11,Alice Collier,11/14/1979,Female,Musanze,2.50765E+11,RWF,4177053.95,Internet Banking
42251,8.80271E+11,Samuel Smith,6/22/1981,Male,Karongi,2.50717E+11,RWF,1792890.08,Mobile Banking
74199,9.89101E+11,Beata Miller,7/1/1987,Female,Gasabo,2.50715E+11,RWF,2884340.17,"Mobile Banking, USSD"
48119,9.36587E+11,Didier Freeman,1/25/1985,Male,Gatsibo,2.50762E+11,RWF,2316866.85,"Mobile Banking, Internet Banking, USSD"
47944,3.98621E+11,Grace Foster,8/28/1976,Male,Nyarugenge,2.50748E+11,RWF,1715370.94,"Internet Banking, USSD, Mobile Banking"
45534,8.4663E+11,Diane Gonzalez,4/11/1945,Female,Musanze,2.5076E+11,RWF,1013194.96,"USSD, Mobile Banking"
57873,3.58892E+11,Marie Davis,9/17/2006,Female,Rulindo,2.50793E+11,RWF,593897.64,"Internet Banking, Mobile Banking, USSD"
58439,7.16381E+11,Samuel Chapman,3/19/1983,Male,Rubavu,2.50721E+11,RWF,4025047.51,"USSD, Mobile Banking, Internet Banking"
74221,2.07436E+11,Grace Chavez,12/28/1949,Female,Gicumbi,2.50723E+11,RWF,3306913.25,USSD
34040,8.74926E+11,Jean Reid,5/29/1948,Female,Rubavu,2.50758E+11,RWF,4909878.91,"Mobile Banking, Internet Banking, USSD"
97919,8.60191E+11,Esther Johnson,6/26/1985,Male,Rusizi,2.50767E+11,RWF,4952423.21,"USSD, Mobile Banking, Internet Banking"
79222,9.69084E+11,Diane Herrera,8/11/1965,Female,Nyarugenge,2.50713E+11,RWF,4761804.78,Mobile Banking
54462,5.4633E+11,Didier Stephens,11/9/1961,Female,Rubavu,2.50735E+11,RWF,1707501.98,Internet Banking
98104,7.45604E+11,Fabrice Reed,12/11/1992,Male,Musanze,2.50745E+11,RWF,1123657.77,Internet Banking
78440,8.092E+11,Emmanuel Fox,2/18/2000,Male,Rusizi,2.50787E+11,RWF,890976.17,"Internet Banking, USSD, Mobile Banking"
57523,3.95942E+11,Eric Downs,1/31/1987,Male,Huye,2.5075E+11,RWF,594332.99,"USSD, Mobile Banking"
85196,2.11614E+11,Chantal Crane,3/30/1998,Female,Ngoma,2.50784E+11,RWF,2566492.58,"USSD, Mobile Banking"
61389,6.25645E+11,Claude Robles,1/30/1973,Male,Gicumbi,2.5079E+11,RWF,89700.6,"Mobile Banking, Internet Banking, USSD"
93481,2.90514E+11,Eric Benson,8/6/1965,Female,Kayonza,2.50779E+11,RWF,1235844.55,Mobile Banking
15007,4.47473E+11,Patrick Cardenas,3/19/1970,Female,Ngoma,2.50721E+11,RWF,1419688.14,Mobile Banking
97692,1.20867E+11,Emmanuel Rogers,1/18/1956,Male,Gatsibo,2.50747E+11,RWF,2059236.92,Mobile Banking
96605,2.29183E+11,Esther Brown,7/22/1973,Female,Musanze,2.50763E+11,RWF,559423.09,"Internet Banking, USSD"
42191,3.36444E+11,Paul Ball,6/21/1999,Male,Bugesera,2.50793E+11,RWF,666176.78,Internet Banking
88246,2.44278E+11,Eric Young,1/6/1964,Female,Nyagatare,2.50745E+11,RWF,1064834.93,"Internet Banking, USSD, Mobile Banking"
75255,9.62832E+11,Alice Diaz,10/22/1999,Male,Rwamagana,2.50792E+11,RWF,548869.43,"Internet Banking, Mobile Banking"
64587,9.5852E+11,Jean Mcgee,9/19/1999,Male,Bugesera,2.50759E+11,RWF,2955994.34,Internet Banking
75103,2.55545E+11,Marie Walker,7/2/2007,Female,Musanze,2.50787E+11,RWF,2955866.84,"Mobile Banking, USSD, Internet Banking"
44427,3.32959E+11,Josiane Villanueva,7/7/1968,Male,Kayonza,2.50782E+11,RWF,3872824.17,"Mobile Banking, Internet Banking, USSD"
59869,7.01898E+11,Josiane Jordan,3/18/2006,Male,Musanze,2.50781E+11,RWF,2897855.75,"USSD, Internet Banking"
81599,7.52648E+11,Sandrine Fleming,9/21/1960,Male,Rwamagana,2.50723E+11,RWF,2164642.55,"Internet Banking, USSD, Mobile Banking"
50006,4.07527E+11,Beata Snyder,5/8/2004,Female,Nyagatare,2.50733E+11,RWF,520098.5,"Internet Banking, USSD"
37378,8.94922E+11,Sandrine Lindsey,5/5/2003,Female,Ngoma,2.50794E+11,RWF,875855.89,"USSD, Internet Banking, Mobile Banking"
93145,2.87121E+11,Esther Hoffman,10/17/1949,Male,Kayonza,2.50727E+11,RWF,3590932.57,USSD
34274,7.92953E+11,Samuel Jackson,5/9/1984,Female,Rusizi,2.50761E+11,RWF,1870665.97,"Mobile Banking, USSD"
69544,4.21612E+11,Ange Washington,11/27/1984,Female,Nyarugenge,2.50714E+11,RWF,2411357.21,"Mobile Banking, Internet Banking"
50226,6.97412E+11,Emmanuel Martinez,8/29/1957,Male,Rulindo,2.50716E+11,RWF,907143.64,"USSD, Internet Banking"
87209,4.30791E+11,Samuel Davidson,12/13/1999,Male,Muhanga,2.50769E+11,RWF,1176312.19,"Internet Banking, Mobile Banking"
36062,8.03031E+11,Marie Barr,2/25/1993,Female,Musanze,2.50766E+11,RWF,4675545.85,Mobile Banking
49807,2.01139E+11,Fabrice Thomas,11/19/2000,Male,Musanze,2.50757E+11,RWF,2920328.8,"USSD, Mobile Banking"
14287,9.57567E+11,Paul Davis,12/12/1957,Male,Gasabo,2.50772E+11,RWF,4982746.73,"USSD, Mobile Banking"
50861,6.27267E+11,Beata Reilly,8/10/1984,Female,Nyamasheke,2.5072E+11,RWF,3020895.94,USSD
20919,7.74927E+11,Chantal Blevins,8/13/1970,Male,Rulindo,2.50785E+11,RWF,807894.64,"Mobile Banking, USSD"
88455,8.30546E+11,Josiane Farrell,4/20/1975,Male,Rwamagana,2.50772E+11,RWF,2297861.41,USSD
70280,2.49535E+11,Grace Johnson,7/27/1985,Female,Nyarugenge,2.50742E+11,RWF,1120141,USSD
12945,3.46115E+11,Sandrine Bailey,5/3/2002,Female,Rusizi,2.50795E+11,RWF,2166748.57,"USSD, Mobile Banking"
43667,6.73532E+11,Patrick White,12/21/1994,Male,Rwamagana,2.50751E+11,RWF,3692592.73,"Mobile Banking, Internet Banking, USSD"
68556,3.1539E+11,Emmanuel Rodriguez,5/14/1991,Male,Gicumbi,2.50772E+11,RWF,3894136.08,USSD
15995,4.18613E+11,Jean Rice,3/13/1973,Female,Rubavu,2.50721E+11,RWF,3325896.8,USSD
40376,1.38556E+11,Sandrine Nelson,7/28/1974,Male,Gatsibo,2.50746E+11,RWF,519899.32,"Mobile Banking, Internet Banking, USSD"
45031,6.81392E+11,Fabrice Mckenzie,3/31/1965,Female,Musanze,2.50751E+11,RWF,2932468.23,"USSD, Internet Banking"
23471,8.35178E+11,Claude Hill,5/30/1955,Male,Gasabo,2.5077E+11,RWF,245355.42,"Internet Banking, USSD, Mobile Banking"
92000,5.20543E+11,Jean Boone,3/20/1954,Male,Huye,2.50732E+11,RWF,731744.51,"Internet Banking, Mobile Banking, USSD"
69647,2.80801E+11,Paul Powell,4/27/1969,Male,Ngoma,2.50781E+11,RWF,646717.76,"USSD, Mobile Banking, Internet Banking"
42837,2.89802E+11,Grace Vaughn,4/10/1994,Male,Huye,2.50776E+11,RWF,1605469.13,"Mobile Banking, USSD"
44151,5.72005E+11,Eric Hardin,8/10/1959,Female,Rwamagana,2.50791E+11,RWF,1207367.45,"USSD, Internet Banking"
88420,5.04858E+11,Eric Price,5/31/1980,Male,Gasabo,2.50795E+11,RWF,1491528.32,Internet Banking
87414,7.38221E+11,Esther Davis,8/25/1962,Female,Rusizi,2.50761E+11,RWF,4052972.17,"USSD, Internet Banking, Mobile Banking"
10342,3.86067E+11,Diane Meyer,3/19/1966,Female,Kayonza,2.50738E+11,RWF,2014580.62,Internet Banking
19199,3.12743E+11,Diane Morris,1/16/1996,Female,Kicukiro,2.50779E+11,RWF,140512.82,"Internet Banking, USSD, Mobile Banking"
43287,8.37771E+11,Didier Rodriguez,11/27/1945,Female,Rulindo,2.50715E+11,RWF,3242378.17,"Mobile Banking, USSD, Internet Banking"
47267,9.92878E+11,Beata Weaver,6/10/1981,Male,Rwamagana,2.50785E+11,RWF,1721189.69,"Internet Banking, USSD, Mobile Banking"
28137,4.44824E+11,Paul Hunter,3/11/1995,Female,Rusizi,2.50719E+11,RWF,1389509,"Mobile Banking, USSD"
99497,9.37638E+11,Beata Weaver,2/26/1970,Female,Ngoma,2.50772E+11,RWF,2699186.46,Mobile Banking
45502,6.59742E+11,Chantal Richardson,6/2/2007,Female,Muhanga,2.5076E+11,RWF,4815305.87,"Mobile Banking, Internet Banking, USSD"
21178,1.23749E+11,Emmanuel Phillips,3/24/1949,Male,Huye,2.50716E+11,RWF,2914558.52,"Mobile Banking, USSD"
85928,7.5328E+11,Didier Jackson,11/8/1978,Male,Karongi,2.50732E+11,RWF,909714.03,Mobile Banking
22605,4.70076E+11,Eric Ayala,8/5/1966,Male,Rusizi,2.50783E+11,RWF,3208982.52,"USSD, Internet Banking, Mobile Banking"
21971,2.7825E+11,Josiane Howard,2/1/1985,Female,Kayonza,2.50736E+11,RWF,178793.87,"USSD, Internet Banking"
61559,9.60654E+11,Paul Brewer,12/26/1948,Female,Musanze,2.5076E+11,RWF,1858155.59,USSD
79149,2.08534E+11,Samuel Martin,8/22/1992,Female,Rubavu,2.50773E+11,RWF,2303522.89,"USSD, Mobile Banking"
30054,2.89095E+11,Ange Hall,3/12/2007,Male,Muhanga,2.50737E+11,RWF,4829456.01,Internet Banking
34785,9.9392E+11,Fabrice King,5/25/1972,Female,Gicumbi,2.50735E+11,RWF,2646606.65,Internet Banking
55577,1.13966E+11,Eric Thomas,3/28/2006,Female,Nyarugenge,2.50782E+11,RWF,2158332.64,"USSD, Internet Banking"
55808,6.15657E+11,Patrick Roy,8/2/1983,Male,Gasabo,2.5077E+11,RWF,4953587.27,"Internet Banking, Mobile Banking"
41942,2.15367E+11,Innocent Austin,10/17/2000,Male,Musanze,2.50798E+11,RWF,2698346.72,USSD
16045,4.42812E+11,Esther Gomez,4/5/1970,Female,Kicukiro,2.50767E+11,RWF,1617210.91,"USSD, Mobile Banking, Internet Banking"
19335,5.42016E+11,Diane Rodriguez,4/9/1996,Male,Rulindo,2.50737E+11,RWF,3113349.01,"USSD, Mobile Banking"
85435,6.06784E+11,Beata Schultz,2/18/1966,Female,Huye,2.50763E+11,RWF,3452359.33,"USSD, Internet Banking, Mobile Banking"
61375,8.38114E+11,Ange Ward,7/20/1950,Male,Ngoma,2.50717E+11,RWF,1096160.34,"USSD, Internet Banking, Mobile Banking"
69343,7.23769E+11,Innocent Garcia,12/21/1951,Male,Rulindo,2.50727E+11,RWF,2780665.33,USSD
99847,1.87498E+11,Fabrice Snyder,8/30/1983,Male,Rulindo,2.50789E+11,RWF,242772.95,"Mobile Banking, USSD, Internet Banking"
75308,8.74866E+11,Didier Mccoy,6/25/1984,Male,Rusizi,2.50728E+11,RWF,3576564.86,"Internet Banking, USSD"
15054,7.95425E+11,Didier Brandt,3/2/2007,Female,Gasabo,2.50788E+11,RWF,4691542.96,Internet Banking
49780,8.6293E+11,Alice Skinner,10/8/1977,Male,Huye,2.50756E+11,RWF,796134.62,"Internet Banking, USSD, Mobile Banking"
43857,6.12824E+11,Claude Adams,3/26/1994,Male,Rulindo,2.50793E+11,RWF,3705072.54,"Internet Banking, USSD"
98193,9.7172E+11,Marie Huang,1/27/2005,Male,Kayonza,2.50781E+11,RWF,72234.46,Internet Banking
31321,8.51197E+11,Patrick Hansen,2/18/1998,Male,Huye,2.508E+11,RWF,1327096.02,Internet Banking
44328,4.0541E+11,Josiane Lowe,7/6/1954,Female,Rwamagana,2.50712E+11,RWF,3738171.81,"Mobile Banking, Internet Banking"
87897,9.69822E+11,Didier Morris,4/17/1970,Female,Rulindo,2.50761E+11,RWF,4762129.2,"Internet Banking, Mobile Banking, USSD"
94661,8.73688E+11,Alice Young,9/2/1990,Male,Huye,2.50777E+11,RWF,3574511.52,Internet Banking
64102,1.45944E+11,Josiane Newton,1/26/1947,Male,Rubavu,2.50776E+11,RWF,4092629.06,"Mobile Banking, Internet Banking"
49225,3.32573E+11,Innocent Medina,1/26/1981,Male,Muhanga,2.50784E+11,RWF,1254200.02,"Mobile Banking, USSD"
23573,7.59766E+11,Claude Thomas,6/26/1973,Male,Nyamasheke,2.50713E+11,RWF,3422187.39,Mobile Banking
81887,4.42836E+11,Fabrice Mcdonald,1/20/2005,Male,Nyagatare,2.50711E+11,RWF,1315973.67,"USSD, Mobile Banking, Internet Banking"
68319,7.08962E+11,Josiane Chung,3/18/1965,Male,Bugesera,2.50737E+11,RWF,2908817.47,"Internet Banking, USSD"
38183,4.27338E+11,Fabrice Roach,8/22/1976,Male,Huye,2.50721E+11,RWF,4398364.49,"Internet Banking, USSD, Mobile Banking"
23109,6.87303E+11,Emmanuel Williams,2/14/1957,Male,Rulindo,2.50715E+11,RWF,395635,"Mobile Banking, USSD, Internet Banking"
27320,9.2868E+11,Sandrine Rhodes,9/15/1949,Female,Gicumbi,2.50769E+11,RWF,2619658.39,"USSD, Mobile Banking, Internet Banking"
38364,4.91355E+11,Chantal White,9/19/1970,Male,Gatsibo,2.5074E+11,RWF,4784539.02,"USSD, Internet Banking, Mobile Banking"
86109,6.78408E+11,Beata Wyatt,10/9/1962,Female,Ngoma,2.50771E+11,RWF,1650721.29,Mobile Banking
61336,7.26719E+11,Didier Clark,12/18/1991,Female,Huye,2.50712E+11,RWF,4020355.44,Internet Banking
33020,2.26141E+11,Alice Burns,3/26/1947,Male,Rubavu,2.5072E+11,RWF,526335.59,Internet Banking
78204,9.45829E+11,Beata Scott,6/21/1965,Female,Nyamasheke,2.50773E+11,RWF,61870.36,"USSD, Mobile Banking, Internet Banking"
69772,2.46217E+11,Esther King,7/13/1957,Male,Ngoma,2.50798E+11,RWF,3436048.97,Mobile Banking
99980,9.41042E+11,Innocent Wall,4/30/1987,Male,Rulindo,2.50723E+11,RWF,3446147.67,Mobile Banking
99235,5.45758E+11,Alice Hart,6/21/1969,Female,Bugesera,2.50767E+11,RWF,3808555.46,Mobile Banking
26464,3.02657E+11,Ange Smith,8/10/1990,Female,Muhanga,2.50752E+11,RWF,1438503.59,Mobile Banking
20167,8.94014E+11,Grace Clark,6/11/1969,Male,Ngoma,2.50735E+11,RWF,794004.28,"Mobile Banking, USSD"
19019,5.85077E+11,Claude Burns,6/16/1997,Female,Huye,2.50729E+11,RWF,4398534.02,USSD
73979,6.78354E+11,Fabrice King,3/10/1996,Female,Muhanga,2.5079E+11,RWF,703260.96,Internet Banking
99078,7.03117E+11,Alice Wheeler,6/27/1957,Female,Nyarugenge,2.5073E+11,RWF,566583.99,"Mobile Banking, Internet Banking"
17831,5.75363E+11,Alice Hernandez,2/19/1991,Male,Rwamagana,2.50718E+11,RWF,4499955.42,"USSD, Mobile Banking"
99855,7.34159E+11,Diane Shields,2/26/1955,Female,Kayonza,2.50734E+11,RWF,4606790.18,"USSD, Mobile Banking, Internet Banking"
35125,5.68163E+11,Diane Garcia,8/31/1975,Female,Musanze,2.50729E+11,RWF,3514598.56,"USSD, Internet Banking, Mobile Banking"
79862,2.90639E+11,Innocent Oneill,8/3/1994,Female,Gicumbi,2.50736E+11,RWF,4435978.32,"Internet Banking, USSD"
